kurst,fcurr,tcurr,gdatu,ukurs,ffact,tfact,serie,fetched_at
M,USD,MXN,2008-05-13,10.5666,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-14,10.5058,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-15,10.4835,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-16,10.4884,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-17,10.4769,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-18,10.4769,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-19,10.4769,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-20,10.4266,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-21,10.3792,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-22,10.4002,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-23,10.3644,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-24,10.381,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-25,10.381,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-26,10.381,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-27,10.4,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-28,10.3848,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-29,10.3925,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-30,10.3447,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-05-31,10.3066,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-01,10.3066,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-02,10.3066,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-03,10.3306,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-04,10.3417,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-05,10.2992,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-06,10.3211,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-07,10.3108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-08,10.3108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-09,10.3108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-10,10.3582,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-11,10.362,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-12,10.3847,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-13,10.4268,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-14,10.395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-15,10.395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-16,10.395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-17,10.3655,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-18,10.3399,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-19,10.3153,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-20,10.2935,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-21,10.3156,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-22,10.3156,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-23,10.3156,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-24,10.2753,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-25,10.3032,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-26,10.318,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-27,10.2938,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-28,10.2841,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-29,10.2841,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-06-30,10.2841,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-01,10.3028,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-02,10.3069,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-03,10.3908,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-04,10.3722,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-05,10.3692,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-06,10.3692,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-07,10.3692,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-08,10.3411,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-09,10.3263,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-10,10.3363,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-11,10.2993,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-12,10.3076,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-13,10.3076,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-14,10.3076,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-15,10.312,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-16,10.2925,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-17,10.3229,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-18,10.2608,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-19,10.2311,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-20,10.2311,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-21,10.2311,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-22,10.2047,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-23,10.1708,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-24,10.1178,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-25,10.0552,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-26,10.0264,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-27,10.0264,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-28,10.0264,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-29,10.019,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-30,10.0706,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-07-31,10.061,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-01,10.034,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-02,10.0353,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-03,10.0353,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-04,10.0353,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-05,9.9705,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-06,9.9335,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-07,9.918,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-08,9.9485,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-09,9.9877,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-10,9.9877,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-11,9.9877,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-12,10.1305,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-13,10.1295,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-14,10.159,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-15,10.1968,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-16,10.1586,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-17,10.1586,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-18,10.1586,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-19,10.1966,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-20,10.1395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-21,10.1867,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-22,10.1343,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-23,10.1106,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-24,10.1106,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-25,10.1106,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-26,10.0991,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-27,10.1183,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-28,10.173,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-29,10.1421,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-30,10.1822,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-08-31,10.1822,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-01,10.1822,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-02,10.2847,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-03,10.3423,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-04,10.3781,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-05,10.3852,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-06,10.4658,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-07,10.4658,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-08,10.4658,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-09,10.5143,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-10,10.481,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-11,10.5013,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-12,10.5862,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-13,10.6745,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-14,10.6745,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-15,10.6745,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-16,10.5828,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-17,10.5828,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-18,10.7054,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-19,10.8702,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-20,10.8365,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-21,10.8365,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-22,10.8365,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-23,10.6133,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-24,10.5879,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-25,10.7264,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-26,10.7879,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-27,10.7653,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-28,10.7653,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-29,10.7653,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-09-30,10.7919,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-01,10.9397,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-02,10.9814,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-03,10.9811,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-04,11.1296,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-05,11.1296,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-06,11.1296,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-07,11.1188,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-08,11.7667,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-09,12.1196,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-10,13.0417,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-11,12.4433,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-12,12.4433,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-13,12.4433,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-14,13.0867,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-15,12.3743,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-16,12.345,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-17,12.7192,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-18,13.0633,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-19,13.0633,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-20,13.0633,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-21,12.8475,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-22,12.7617,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-23,13.1233,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-24,13.5592,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-25,13.5025,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-26,13.5025,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-27,13.5025,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-28,13.4,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-29,13.3083,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-30,13.3692,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-10-31,12.9142,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-01,12.8342,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-02,12.8342,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-03,12.8342,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-04,12.7125,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-05,12.7875,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-06,12.4862,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-07,12.6042,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-08,12.95,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-09,12.95,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-10,12.95,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-11,12.8392,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-12,12.785,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-13,12.9892,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-14,13.0875,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-15,13.1663,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-16,13.1663,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-17,13.1663,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-18,13.1663,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-19,13.0242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-20,13.195,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-21,13.18,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-22,13.5758,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-23,13.5758,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-24,13.5758,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-25,13.9183,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-26,13.4958,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-27,13.3142,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-28,13.2117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-29,13.2325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-11-30,13.2325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-01,13.2325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-02,13.3225,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-03,13.58,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-04,13.53,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-05,13.5996,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-06,13.5358,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-07,13.5358,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-08,13.5358,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-09,13.7567,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-10,13.4597,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-11,13.4921,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-12,13.4722,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-13,13.4722,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-14,13.4722,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-15,13.4722,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-16,13.1821,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-17,13.3317,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-18,13.2717,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-19,13.1275,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-20,13.215,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-21,13.215,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-22,13.215,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-23,13.1197,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-24,13.1742,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-25,13.2175,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-26,13.2175,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-27,13.3114,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-28,13.3114,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-29,13.3114,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-30,13.3538,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2008-12-31,13.5383,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-01,13.7738,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-02,13.7738,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-03,13.8325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-04,13.8325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-05,13.8325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-06,13.7678,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-07,13.5507,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-08,13.3458,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-09,13.4136,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-10,13.5045,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-11,13.5045,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-12,13.5045,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-13,13.7008,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-14,13.7608,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-15,13.839,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-16,14.1083,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-17,14.2192,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-18,14.2192,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-19,14.2192,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-20,13.9058,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-21,13.9777,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-22,13.9382,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-23,13.9145,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-24,13.9325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-25,13.9325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-26,13.9325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-27,14.095,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-28,13.9342,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-29,14.1675,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-30,14.1513,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-01-31,14.1975,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-01,14.1975,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-02,14.1975,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-03,14.1975,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-04,14.3097,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-05,14.5404,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-06,14.4667,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-07,14.2945,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-08,14.2945,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-09,14.2945,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-10,14.1778,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-11,14.1392,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-12,14.3575,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-13,14.5313,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-14,14.6013,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-15,14.6013,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-16,14.6013,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-17,14.4326,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-18,14.5288,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-19,14.6118,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-20,14.6725,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-21,14.5505,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-22,14.5505,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-23,14.5505,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-24,14.8163,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-25,14.8528,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-26,14.8327,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-27,14.9275,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-02-28,14.9322,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-01,14.9322,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-02,14.9322,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-03,15.0698,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-04,15.365,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-05,15.3372,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-06,15.2178,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-07,15.2855,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-08,15.2855,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-09,15.2855,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-10,15.2633,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-11,15.3517,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-12,15.3142,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-13,15.1145,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-14,14.9083,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-15,14.9083,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-16,14.9083,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-17,14.9083,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-18,14.569,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-19,14.0502,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-20,14.1457,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-21,14.08,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-22,14.08,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-23,14.08,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-24,14.148,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-25,14.3204,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-26,14.2683,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-27,14.2358,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-28,14.2163,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-29,14.2163,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-30,14.2163,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-03-31,14.3317,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-01,14.3855,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-02,14.1517,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-03,13.9108,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-04,13.7924,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-05,13.7924,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-06,13.7924,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-07,13.6137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-08,13.6325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-09,13.5712,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-10,13.5712,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-11,13.5712,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-12,13.5712,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-13,13.5712,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-14,13.3648,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-15,13.0914,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-16,13.086,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-17,13.1683,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,2009-04-18,13.0511,1,1,SF60653,2026-07-01 0:00
